District,Month,Visitors,Year,Season
Warangal (Rural),September,9.163888637944268,2020,Monsoon
Nagarkurnool,June,0.0,2021,Autumn
Mancherial,March,0.0,2020,Summer
Siddipet,March,0.0,2023,Autumn
Narayanpet,May,0.0,2021,Monsoon
Rajanna Sircilla ,February,0.0,2020,Monsoon
Medchal ,August,80705.0302543015,2020,Winter
Mahabubabad,August,3291.0159513265075,2022,Monsoon
Mancherial,June,0.0,2020,Winter
Warangal (Rural),June,0.0,2020,Summer
Nirmal,May,26512.438001252543,2021,Summer
Jagtial,October,0.0,2020,Monsoon
Mahbubnagar,June,31729.895266372572,2020,Monsoon
Hanumakonda,July,38122.56172797687,2023,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",June,82.86700672289761,2021,Autumn
Peddapalli,July,1610.1171176695177,2018,Monsoon
Mulugu,October,0.0,2020,Summer
Khammam,June,0.0,2023,Winter
Nirmal,January,0.0,2020,Autumn
Warangal (Urban),July,0.0,2020,Winter
Jagtial ,November,147757.16566245552,2020,Summer
Mahbubnagar,May,166988.87803698698,2019,Winter
Jangaon,April,0.0,2021,Autumn
Mababubnagar,February,0.0,2023,Summer
KommramBheentAsifabad,November,378.2632830735245,2021,Winter
Khammam,December,35718.542944859575,2020,Summer
Jogulamba Gadwal ,February,5.764799465770424,2020,Winter
Yadadri Bhongir,July,6.7904558849545325,2023,Autumn
Jagtial,August,0.0,2020,Summer
Mahbubnagar,April,258337.58069930464,2022,Summer
Wanaparthy ,January,27854.78157407109,2020,Winter
Nagarkurnool,July,116368.648184093,2020,Winter
Medak ,August,16107.171384163576,2020,Summer
Hyderabad,November,269759.4601674692,2020,Winter
Medak,March,56770.241876357744,2020,Summer
Jagtial,February,229551.5192654819,2020,Autumn
Wanaparthy ,September,21303.528783113306,2020,Winter
Jangaon,October,10494.52701747025,2020,Summer
Sangareddy,September,345401.4011570598,2020,Summer
KornaramBheentAsiTabad,February,655.9943401837623,2022,Winter
Warangal (Urban),May,145248.5451441287,2018,Autumn
Nagarkurnool,November,121201.59840985546,2021,Autumn
Nirmal,October,29366.1948382294,2020,Summer
Mahabubabad,May,3466.399074581908,2020,Summer
Bhadradri Kothagudem,November,0.0,2021,Winter
Narayanpet,October,0.0,2022,Autumn
Komaram Bheem Asifabad,May,0.0,2020,Autumn
Jayashankar Bhoopalpally,July,0.0,2023,Winter
Nalgonda,January,0.0,2020,Summer
Mancherial,March,0.0,2020,Autumn
Jogulamba Gadwal,March,0.0,2021,Autumn
Wanaparthy ,February,22989.690612608636,2020,Monsoon
Nizamabad,July,1660.0213914170392,2020,Monsoon
Wanaparthy,July,0.0,2020,Monsoon
Sangareddy,November,0.0,2020,Autumn
Narayanpet,October,0.0,2020,Monsoon
Bhadradri Kothagudem ,September,312357.4287860512,2019,Monsoon
Warangal,November,0.0,2020,Monsoon
Karimnagar,April,1929.2912619645858,2020,Monsoon
Nirmal,August,0.0,2020,Autumn
Mababubnagar,September,0.0,2020,Monsoon
Jogulamha Gadwal,September,36582.536784632786,2023,Winter
Medak ,June,5193.912836194278,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",April,220168.41561919983,2020,Winter
Jogulamba Gadwal ,September,120499.03149167006,2018,Monsoon
Sangareddy ,July,106397.36150499419,2018,Summer
Bhadradri Kothagudem,August,72187.43829413052,2021,Monsoon
Nalgonda & Suryapet,February,6041.6603563945355,2021,Autumn
Peddapalli,November,620.512360874534,2020,Monsoon
KornaramBheentAsiTabad,November,1075.9733475636228,2022,Autumn
JogulambaGadwai,May,1006.2742309380939,2020,Autumn
RajanuaSircilla,August,520226.86542228167,2020,Autumn
Kamareddy,April,0.0,2021,Summer
Medak ,May,0.0,2020,Monsoon
Nalgonda & Suryapet,December,20072.909552055375,2022,Monsoon
Siddipet,March,0.0,2021,Monsoon
Yadadri Bhongir,April,641.0339634544351,2020,Autumn
Nizamabad,January,7911.61582517089,2020,Winter
Khammam,August,107746.3278787569,2019,Autumn
Siddipet,March,127804.5169015917,2020,Summer
Siddipet,January,136618.00913282446,2019,Winter
Medak,February,897235.1177816126,2023,Summer
Mancherial,February,11954.66466976882,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",March,1167889.4965298413,2023,Winter
Rajanna Sircilla ,November,395916.34379627486,2020,Autumn
Siddipet,March,212768.48365359366,2019,Autumn
Nirmal,January,312354.7350950773,2019,Monsoon
Peddapalli,August,1465.82715494382,2020,Autumn
Mancherial,September,2633.919555903406,2020,Autumn
Nirmal,July,332362.2516845931,2022,Winter
Mulugu,March,47672.22482894916,2022,Winter
Nalgonda,June,0.0,2020,Winter
Bhadradri Kothagudem,July,0.0,2021,Autumn
Rajanna Sircilla,September,0.0,2020,Winter
Mulugu,November,10.432496179950515,2022,Summer
Jayashankar Bhoopalpally,November,0.0,2020,Monsoon
Karimnagar ,June,521.1665540810524,2020,Autumn
Adilabad,January,0.0,2023,Autumn
Nalgonda,July,0.0,2020,Winter
Khammam,June,81615.02570261188,2023,Summer
Nizamabad,November,53321.847538001944,2023,Winter
Mancherial,July,0.0,2023,Monsoon
Jogulamba Gadwal,January,0.0,2020,Winter
Jogulamba Gadwal ,April,85663.39975345961,2019,Summer
Peddapalli,April,1967.0093203492709,2018,Autumn
Jangaon,July,6400.121681138025,2021,Autumn
Mulugu,June,48467.49222297405,2020,Winter
Jagtial,June,192154.76884171844,2022,Summer
Adilabad,July,0.0,2022,Winter
Medak ,October,367296.4827157617,2019,Monsoon
Yadadri Bhongir,February,0.0,2020,Autumn
Mahbubnagar,April,275596.4196253213,2022,Autumn
Bhadradri Kothagudem ,January,0.0,2020,Autumn
Nizamabad,June,0.0,2022,Monsoon
Karimnagar,June,3300.498700980709,2022,Winter
Khammam,November,0.0,2021,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",July,386643.8751471599,2021,Autumn
Yadadri Bhongir,June,154437.74629056302,2021,Autumn
Peddapalli,June,415.9982608680684,2021,Monsoon
Wanaparthy,February,0.0,2020,Summer
Nirmal,April,264048.1366032623,2022,Summer
KommramBheentAsifabad,August,173.31177841032255,2021,Winter
Mancherial,April,6098.002066268365,2020,Monsoon
Warangal,February,0.0,2021,Autumn
Jangann,September,0.0,2020,Summer
Karimnagar ,February,8230.080168711183,2020,Monsoon
Mahabubabad,October,0.0,2020,Winter
Medak,October,0.0,2022,Monsoon
Narayanapet,May,4688.850581536487,2023,Autumn
Jangaon,July,5802.618249606488,2020,Winter
YadadriBhongir,November,742183.0322623578,2020,Autumn
Adilabad,March,15549.895714098066,2021,Monsoon
Mahabubabad,February,0.0,2021,Winter
Wanaparthy ,August,35514.750044008404,2018,Winter
Medak,July,43904.52169186521,2020,Summer
Hunmakonda,May,7.2832605149583785,2022,Autumn
Wanaparthy ,October,30449.865283589308,2020,Summer
Jagtial,September,84601.93986256796,2023,Monsoon
Peddapalli,February,0.0,2020,Autumn
Rajanna Sircilla ,October,180478.4894405518,2020,Summer
Warangal (Rural),February,31294.792732891736,2020,Monsoon
Warangal,July,3514.1030215349892,2021,Winter
Warangal,May,17628.47800101065,2020,Monsoon
Bhadradri Kothagudem,July,61834.76291637399,2020,Monsoon
Jagtial,April,0.0,2021,Winter
Ranga Reddy,July,87738.8364648538,2020,Autumn
Jagtial,January,216240.19897691638,2023,Winter
Kamareddy,June,0.0,2022,Autumn
Bhadradri Kothagudem ,July,15538.174403850973,2020,Winter
Wanaparthy,January,0.0,2023,Autumn
Jogulamba Gadwal,August,0.0,2021,Summer
Jagtial,August,0.0,2022,Autumn
Rajarina Sircilla,March,0.0,2023,Summer
Nalgonda,December,6950.652427487915,2018,Summer
Warangal,October,17043.591953067484,2023,Monsoon
Sangareddy,February,105821.60305419733,2020,Summer
Medak ,May,0.0,2020,Monsoon
Mahbubnagar,December,211791.0132821015,2021,Winter
Khammam,June,0.0,2020,Winter
Jagtial,July,189361.156084403,2021,Winter
Kamareddy,September,0.0,2020,Autumn
Nalgonda,January,10198.025037607524,2020,Monsoon
Wanaparthy,March,0.0,2022,Monsoon
Peddapalli,September,1869.7315680025104,2019,Autumn
Warangal (Rural),October,25750.912582589455,2018,Autumn
Siddipet,March,0.0,2020,Winter
Warangal (Urban),February,160667.51873364396,2020,Winter
Siddipet,October,0.0,2021,Monsoon
Jangaon,February,6690.098527422458,2022,Summer
Suryapet,January,0.0,2022,Winter
Jangaon,April,10257.757346167937,2021,Monsoon
Kamareddy,June,24.43628758742082,2020,Winter
Nagarkurnool,February,86311.62589720523,2021,Autumn
Yadadri Bhongir,June,153928.92126078167,2020,Monsoon
Narayanapet,October,991.355098967707,2023,Summer
Sangareddy,September,134310.4140569181,2020,Summer
RajannaSircilla,August,493108.6071842487,2022,Monsoon
Narayanapet,January,23182.55346108106,2020,Monsoon
Mahbubnagar,June,0.0,2022,Winter
Warangal,November,15034.480877476492,2022,Monsoon
Warangal (Rural),February,30472.832825920894,2020,Monsoon
Nalgonda & Suryapet,May,14177.266122250823,2023,Summer
Bhadradri Kothagudem ,August,0.0,2020,Summer
Jangaon,October,0.0,2021,Autumn
Sangareddy,June,79382.10061229416,2022,Winter
Khammam,February,61043.920134551736,2020,Monsoon
Khammam,April,63100.09384337846,2023,Summer
Medak,March,57097.829445106065,2020,Summer
Warangal,April,15807.934129798072,2023,Monsoon
Jayashankar Bhoopalpally,May,5784.525807894367,2021,Autumn
Karimnagar ,November,3974.922613704522,2020,Summer
Nirmal,May,0.0,2020,Autumn
Nagarkurnool ,November,0.0,2020,Summer
Wanaparthy,October,0.0,2022,Summer
Medak,June,14938.570477638743,2020,Winter
Nirmal,June,0.0,2020,Summer
Wanaparthy,June,2947.6380622828865,2020,Monsoon
Jogulamba Gadwal,June,0.0,2021,Summer
Nalgonda,January,0.0,2020,Summer
Warangal (Rural),November,12.359378934115421,2022,Autumn
Adilabad,January,26030.438711675215,2019,Monsoon
Peddapalli,June,614.3388303687998,2020,Monsoon
Mulugu,July,7.727850677778594,2020,Autumn
Komaram Bheem Asifabad,April,875.0307255369028,2018,Monsoon
Suryapet,September,87422.03663881258,2020,Winter
Sangareddy,July,0.0,2021,Summer
Jagtial,November,167535.01356712496,2022,Winter
Mahabubabad,January,0.0,2022,Monsoon
Mahbubnagar,December,192592.3379404781,2018,Summer
Ranga Reddy,September,82937.43518081802,2020,Winter
Medak ,September,359074.15951735224,2019,Winter
Wanaparthy ,January,29102.67555080423,2020,Winter
Wanaparthy ,July,0.0,2020,Monsoon
Adilabad,July,20839.629780341427,2020,Winter
Kamareddy,November,50.35813766700945,2022,Monsoon
Peddapalli,October,664.6641466710854,2021,Autumn
Jagtial,March,370233.0707108993,2022,Winter
Nalgonda & Suryapet,March,12099.251243762625,2022,Autumn
Jangaon,May,0.0,2021,Summer
Khammam,August,0.0,2020,Autumn
Hanumakonda,October,37598.61203792458,2020,Summer
Jangaon,April,0.0,2022,Autumn
Siddipet,May,147745.36058691106,2022,Autumn
Mahbubnagar,September,0.0,2022,Summer
Nagarkurnool,September,103396.31834369113,2021,Monsoon
Wanaparthy ,September,0.0,2020,Summer
Medchal ,December,81045.85156843023,2020,Summer
Jagtial,December,256855.10147486956,2020,Winter
Mahbubnagar,March,360207.99375990377,2021,Winter
Nirmal,October,0.0,2020,Monsoon
Khammam,October,0.0,2020,Autumn
Wanaparthy,June,0.0,2020,Monsoon
Komaram Bheem Asifabad,March,0.0,2020,Winter
Medak,April,69307.54978490151,2020,Winter
Mahabubabad,December,0.0,2020,Monsoon
Kamareddy,May,28.517350484997028,2022,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",August,170.23771371450692,2021,Winter
Adilabad,September,21659.80344185511,2022,Autumn
Jayashankar Bhoopalpally,September,52006.48187123481,2019,Summer
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",February,652476.7631082071,2021,Autumn
Mababubnagar,August,57008.08664732957,2023,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",September,532818.040684306,2020,Winter
KornaramBheentAsiTabad,August,641.6009235858403,2022,Monsoon
Siddipet,May,174542.7373013336,2023,Summer
Mulugu,January,60095.48508747044,2021,Summer
Suryapet,December,86763.0838605425,2019,Summer
Warangal,September,5876.1175290289375,2021,Autumn
Narayanapet,December,0.0,2020,Winter
Nirmal,September,0.0,2021,Winter
Komaram Bheem Asifabad,October,0.0,2020,Summer
Adilabad,July,20712.89852154186,2020,Winter
Nalgonda & Suryapet,April,1037.8111171986636,2020,Summer
Jogulamba Gadwal ,March,0.0,2020,Autumn
Adilabad,January,0.0,2020,Autumn
Khammam,February,0.0,2020,Winter
Suryapet,October,0.0,2020,Autumn
Nalgonda & Suryapet,November,16794.173908064935,2020,Autumn
Vikarabad,December,86649.45594644648,2018,Autumn
JogulambaGadwaI,July,96935.69966915715,2020,Summer
Kamareddy,September,47.59272006620638,2022,Winter
Medak,August,34380.495016400295,2020,Winter
Mahabubabad ,December,0.0,2020,Winter
Kamareddy ,January,42.17575657540162,2018,Autumn
Nagarkurnool,February,0.0,2022,Summer
Jagtial,February,153512.61390030143,2020,Summer
Narayanapet,April,82452.00237158983,2019,Monsoon
Jayashankar Bhoopalpally,March,0.0,2022,Winter
Wanaparthy ,July,0.0,2020,Summer
KornaramBheentAsiTabad,November,1027.7862312756035,2022,Winter
Jayashankar Bhoopalpally,December,0.0,2021,Winter
Jagtial,May,495664.44549060886,2020,Winter
Bhadradri Kothagudem,January,201479.7988257759,2021,Monsoon
Warangal,June,550.7531764547421,2021,Monsoon
Siddipet,May,0.0,2021,Winter
Siddipet,October,0.0,2021,Monsoon
Rajanna Sircilla,August,0.0,2021,Autumn
Rajanna Sircilla,June,0.0,2021,Autumn
Yadadri Bhongir ??2,0,2025.5852241312568,Winter,Autumn
Nizamabad,May,0.0,2021,Autumn
Mancherial,March,0.0,2020,Monsoon
Jagtial,August,0.0,2020,Summer
Mahabubnagar,April,0.0,2021,Monsoon
Yadadri Bhongir,March,0.0,2020,Monsoon
JogulambaGadwai,December,234326.73083437185,2021,Winter
Rajanna Sircilla ,May,971187.8503351143,2018,Summer
Nalgonda,February,0.0,2022,Winter
Wanaparthy ,January,29490.926903509408,2018,Autumn
Jagtial ,August,278532.6130791656,2018,Monsoon
Jogulamha Gadwal,March,138505.63059396562,2023,Summer
Hanumakonda,October,34249.46776111344,2020,Summer
Wanaparthy ,January,28327.898439403834,2020,Winter
Nizamabad,November,44925.300829051856,2022,Autumn
Suryapet,April,0.0,2021,Winter
Rajanna Sircilla,July,0.0,2022,Winter
Medak ,September,0.0,2020,Monsoon
Medchal ,February,86288.74488962593,2020,Summer
KornaramBheentAsiTabad,October,829.421055270323,2022,Monsoon
Nalgonda,December,8172.43398897611,2020,Autumn
Sangareddy,July,0.0,2020,Monsoon
Yadadri Bhongir,January,489494.6324324424,2020,Summer
Narayanapet,January,10772.970689663582,2020,Monsoon
Vikarabad,February,87212.54003190543,2020,Autumn
Hanumakonda,September,4.838474626134538,2021,Winter
Mulugu,October,0.0,2020,Summer
Jangaon,November,5972.323164946966,2020,Summer
Khammam,October,26723.907557389623,2020,Winter
Narayanapet,August,74653.72531700859,2019,Winter
Sangareddy,December,0.0,2023,Summer
Jangaon,October,5431.154845767737,2020,Summer
Wanaparthy,October,1386.9256263179964,2023,Autumn
Bhadradri Kothagudem,September,89756.89776678284,2023,Autumn
Jangaon,November,5386.2600376259015,2022,Autumn
Medak ,December,53303.16732350889,2020,Winter
Jagtial,June,0.0,2022,Summer
Jayashankar Bhoopalpally,November,14447.210942226247,2020,Winter
Hanumakonda,February,39601.430787611236,2020,Autumn
Wanaparthy ,April,10592.830391152458,2018,Summer
Khammam,March,0.0,2020,Winter
Medak,April,0.0,2023,Winter
Siddipet,January,153521.23286763675,2022,Monsoon
Adilabad,February,0.0,2021,Summer
Sangareddy ,July,0.0,2020,Autumn
Nizamabad,December,40173.61294142417,2022,Winter
Yadadri Bhongir,December,0.0,2021,Monsoon
Nalgonda,July,0.0,2021,Autumn
Nirmal,September,305586.3987942837,2018,Monsoon
Mahbubnagar,October,225488.78492414847,2022,Winter
Nirmal,March,0.0,2023,Summer
Narayanapet,November,11192.842935876482,2022,Winter
Nalgonda & Suryapet,June,14162.025730631673,2023,Monsoon
Narayanapet,July,0.0,2023,Autumn
"Hyderabad, Ranga Reddy, Medchal -Malkajigiri, & Vikarabad",July,13393.408107750061,2020,Winter
Jangaon ,June,0.0,2020,Winter
Sangareddy,July,33459.07600350864,2021,Winter
Khammam,November,40826.03823193556,2020,Winter
Khammam,February,0.0,2021,Autumn
Nagarkurnool ,September,177871.72468782924,2020,Monsoon
Kamareddy,March,47.89079036768653,2021,Autumn
Nalgonda & Suryapet,December,13009.306408510201,2020,Monsoon
Siddipet,April,118872.15221189133,2022,Summer
Medak ,November,43304.586349796904,2020,Winter
Medchal ,August,80332.72827799997,2019,Summer
Mahbubnagar,November,263561.3553695592,2022,Winter
YadadriBhongir,April,633963.5898323151,2020,Monsoon
Nagarkurnool,June,100727.87975341373,2022,Winter
Nirmal,November,0.0,2020,Monsoon
Yadadri Bhongir ??11,0,2021.253791129784,Autumn,Autumn
Adilabad,August,0.0,2020,Autumn
Jogulamba Gadwal ,September,127770.48577211743,2020,Winter
Kamareddy ,July,0.0,2020,Summer
Vikarabad,July,85018.31667393877,2020,Monsoon
Ranga Reddy,July,82321.38776539233,2020,Summer
Mahbubnagar,October,203075.38722527333,2020,Monsoon
Nalgonda,August,7773.017452780762,2019,Winter
Yadadri Bhongir ??9,0,2070.591196726566,Monsoon,Autumn
Nagarkurnool,November,144707.8547466432,2022,Autumn
Jangaon ,May,0.0,2020,Autumn
Mancherial,April,7999.989536857957,2020,Autumn
Warangal (Rural),February,5.80447980491345,2020,Winter
Jangaon,July,0.0,2021,Autumn
Mababubnagar,May,75890.30160799487,2023,Autumn
Jayashankarnhoopalpally,August,11922.215812756282,2022,Autumn
RajannaSircilla,January,705088.199532357,2022,Summer
Mancherial,September,0.0,2021,Autumn
Hunmakonda,October,34052.773386438435,2022,Autumn
Yadadri Bhongir,December,233842.15126018287,2021,Autumn
Karimnagar,February,0.0,2020,Monsoon
Kamareddy ,March,0.0,2020,Summer
Wanaparthy,May,281.3596571336351,2021,Monsoon
Sangareddy,May,0.0,2023,Winter
Khammam,October,38712.929489916336,2022,Summer
Warangal,December,5842.046227063029,2021,Monsoon
Sangareddy,November,0.0,2021,Summer
Wanaparthy,July,0.0,2021,Winter
Khammam,August,8023.056536917927,2020,Monsoon
Jagtial ,October,0.0,2020,Summer
Medak,December,15969.838239086406,2020,Monsoon
Warangal (Rural),May,0.0,2020,Monsoon
Suryapet,September,85193.45271555427,2018,Monsoon
Mancherial,September,5726.908325231461,2020,Winter
Rajanna Sircilla,December,0.0,2022,Autumn
Jagtial ,October,0.0,2020,Summer
Medak ,April,191357.1069680483,2018,Autumn
Siddipet,April,59271.165301219145,2021,Autumn
Warangal,April,6917.679407646961,2020,Summer
Bhadradri Kothagudem,September,85284.77992791198,2021,Winter
Komaram Bheem Asifabad,July,56.1377597777317,2020,Autumn
Kamareddy,July,39.62625673826426,2021,Monsoon
Nizamabad,December,11198.713704790189,2019,Summer
Kamareddy ,December,0.0,2020,Winter
Karimnagar,May,0.0,2020,Monsoon
Jagtial,October,0.0,2020,Summer
Peddapalli,February,0.0,2023,Monsoon
Nizamabad,July,12264.025418730926,2022,Summer
Nizamabad,March,0.0,2022,Monsoon
Jayashankar Bhoopalpally,April,15115.207336469088,2021,Winter
Sangareddy,April,0.0,2020,Autumn
Peddapalli,July,0.0,2020,Winter
Hanumakonda,June,0.0,2021,Winter
Hanumakonda,May,14596.217746070872,2021,Autumn
Jagtial,October,124042.95699710255,2022,Autumn
RajanuaSircilla,August,506397.9629567098,2021,Autumn
Nagarkurnool,March,85496.23210873082,2021,Winter
Sangareddy,April,74882.90201472105,2022,Summer
Narayanapet,June,10689.078917926092,2020,Summer
Adilabad,June,0.0,2020,Autumn
Mancherial,February,10883.663924380306,2020,Autumn
RajanuaSircilla,August,500032.9453746533,2021,Summer
Nagarkurnool,November,30366.731700238506,2023,Winter
Khammam,October,37353.17593650535,2020,Autumn
Medak,October,0.0,2023,Autumn
Komaram Bheem Asifabad,December,1779.6865378780062,2020,Winter
Siddipet,October,75281.3338203975,2020,Monsoon
Warangal (Rural),June,24228.03784265399,2018,Winter
Mababubnagar,June,0.0,2023,Monsoon
Jagtial,January,319388.94683258235,2022,Summer
Komaram Bheem Asifabad,December,647.3623880204374,2020,Winter
JogulambaGadwaI,January,160163.5437344223,2020,Monsoon
Khammam,December,131683.70949222127,2018,Winter
Warangal (Urban),June,139483.34625923625,2018,Winter
Warangal (Urban),May,0.0,2020,Monsoon
Jayashankar Bhoopalpally,October,0.0,2021,Autumn
Medchal ,February,88187.33915863188,2020,Autumn
Mulugu,August,8624.808715561872,2020,Summer
Jangann,December,5500.123189089001,2020,Autumn
Jagtial,October,172032.7353408104,2021,Autumn
Nalgonda & Suryapet,March,5631.408732048621,2020,Autumn
Adilabad,December,62077.85845282839,2018,Monsoon
Jangann,October,5731.303758486014,2020,Monsoon
Bhadradri Kothagudem,January,83856.90711866163,2023,Autumn
Narayanpet,January,0.0,2020,Autumn
Nizamabad,January,0.0,2020,Monsoon
Suryapet,May,0.0,2020,Winter
Medchal ,June,81371.9639970597,2020,Autumn
Mulugu,January,0.0,2021,Autumn
Adilabad,August,0.0,2020,Monsoon
Nirmal,August,363283.927025928,2020,Monsoon
Nirmal,July,317290.7985901055,2022,Winter
